nome_da_imagem,caminho_da_imagem,coordenadas_poligonos,descricao_imagem
2022_03_21_11_05_15_81.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_15_81.bmp,"[{""poligono_xy"": [[70, 70], [85, 70], [85, 85], [70, 85]]}, {""poligono_xy"": [[240, 50], [260, 50], [260, 70], [240, 70]]}, {""poligono_xy"": [[190, 195], [210, 195], [210, 215], [190, 215]]}, {""poligono_xy"": [[255, 190], [275, 190], [275, 210], [255, 210]]}, {""poligono_xy"": [[550, 50], [575, 50], [575, 80], [550, 80]]}, {""poligono_xy"": [[170, 290], [190, 290], [190, 315], [170, 315]]}, {""poligono_xy"": [[280, 265], [310, 265], [310, 290], [280, 290]]}, {""poligono_xy"": [[400, 285], [415, 285], [415, 300], [400, 300]]}, {""poligono_xy"": [[490, 400], [510, 400], [510, 420], [490, 420]]}, {""poligono_xy"": [[540, 405], [560, 405], [560, 425], [540, 425]]}, {""poligono_xy"": [[600, 80], [640, 80], [640, 120], [600, 120]]}, {""poligono_xy"": [[760, 195], [790, 195], [790, 225], [760, 225]]}, {""poligono_xy"": [[855, 395], [880, 395], [880, 420], [855, 420]]}, {""poligono_xy"": [[890, 440], [915, 440], [915, 465], [890, 465]]}, {""poligono_xy"": [[200, 450], [230, 450], [230, 480], [200, 480]]}, {""poligono_xy"": [[40, 400], [70, 400], [70, 420], [40, 420]]}, {""poligono_xy"": [[85, 470], [110, 470], [110, 500], [85, 500]]}, {""poligono_xy"": [[340, 130], [370, 130], [370, 160], [340, 160]]}, {""poligono_xy"": [[450, 180], [480, 180], [480, 210], [450, 210]]}, {""poligono_xy"": [[180, 100], [210, 100], [210, 130], [180, 130]]}, {""poligono_xy"": [[660, 240], [700, 240], [700, 275], [660, 275]]}, {""poligono_xy"": [[760, 320], [800, 320], [800, 360], [760, 360]]}]","Imagem microscópica em tons de cinza de células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme com algumas pequenas partículas e artefatos."
2022_03_21_11_05_17_48.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_17_48.bmp,"[{""poligono_xy"": [[25, 38], [40, 30], [50, 40], [40, 50], [25, 45]]}, {""poligono_xy"": [[80, 80], [95, 75], [110, 90], [100, 105], [85, 95]]}, {""poligono_xy"": [[200, 20], [215, 10], [225, 20], [215, 35], [205, 30]]}, {""poligono_xy"": [[100, 160], [115, 150], [125, 165], [115, 175], [100, 170]]}, {""poligono_xy"": [[250, 80], [270, 70], [290, 90], [280, 110], [260, 100]]}, {""poligono_xy"": [[350, 20], [360, 15], [370, 25], [360, 35], [350, 30]]}, {""poligono_xy"": [[400, 150], [420, 140], [440, 160], [430, 180], [410, 170]]}, {""poligono_xy"": [[480, 30], [490, 20], [500, 30], [490, 40], [480, 35]]}, {""poligono_xy"": [[30, 180], [40, 170], [50, 180], [40, 190], [30, 185]]}, {""poligono_xy"": [[100, 280], [110, 270], [120, 280], [110, 290], [100, 285]]}, {""poligono_xy"": [[450, 250], [470, 235], [485, 245], [475, 260], [460, 255]]}]","Imagem microscópica em escala de cinza mostrando células de levedura, possivelmente Saccharomyces cerevisiae, com diferentes morfologias e tamanhos. A imagem apresenta um fundo relativamente limpo com algumas pequenas partículas, possivelmente detritos ou artefatos. A qualidade da imagem é razoável, mas com um leve desfoque, dificultando a delineação precisa das bordas das células."
2022_03_21_11_05_19_16.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_19_16.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células de formato oval e algumas de formato alongado, possivelmente leveduras ou bactérias. A imagem apresenta um fundo granuloso e algumas células estão ligeiramente fora de foco."
2022_03_21_11_05_20_83.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_20_83.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células elípticas, possivelmente hemácias, em diferentes níveis de foco. A imagem apresenta um fundo granuloso e alguns pequenos artefatos."
2022_03_21_11_05_22_50.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_22_50.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células, possivelmente leveduras, com diferentes graus de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_05_24_18.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_24_18.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes morfologias e tamanhos. A imagem está ligeiramente desfocada."
2022_03_21_11_05_25_85.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_25_85.bmp,"[{""poligono_xy"": [[75, 85], [95, 70], [110, 75], [110, 95], [90, 105], [75, 95]]}, {""poligono_xy"": [[70, 280], [85, 265], [100, 270], [105, 290], [90, 300], [70, 295]]}, {""poligono_xy"": [[145, 385], [160, 375], [180, 380], [190, 400], [175, 415], [150, 410]]}, {""poligono_xy"": [[200, 170], [220, 160], [240, 170], [245, 190], [225, 205], [200, 195]]}, {""poligono_xy"": [[265, 405], [285, 390], [305, 400], [305, 420], [280, 430], [260, 420]]}, {""poligono_xy"": [[315, 75], [330, 65], [350, 70], [355, 90], [340, 100], [320, 90]]}, {""poligono_xy"": [[390, 80], [410, 65], [430, 75], [435, 95], [415, 110], [395, 100]]}, {""poligono_xy"": [[450, 265], [470, 245], [490, 260], [495, 285], [475, 300], [455, 285]]}, {""poligono_xy"": [[580, 80], [605, 70], [625, 85], [625, 105], [600, 120], [580, 105]]}, {""poligono_xy"": [[685, 570], [710, 555], [735, 570], [740, 595], [715, 610], [690, 595]]}, {""poligono_xy"": [[785, 280], [805, 265], [825, 280], [830, 300], [810, 315], [785, 300]]}, {""poligono_xy"": [[855, 580], [875, 565], [900, 580], [900, 605], [870, 620], [850, 605]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes focos e tamanhos. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_05_29_20.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_29_20.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células, possivelmente hemácias, com diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_05_30_88.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_30_88.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_05_32_54.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_32_54.bmp,"[{""poligono_xy"": [[230, 40], [250, 30], [265, 40], [260, 55], [235, 60]]}, {""poligono_xy"": [[340, 450], [360, 440], [375, 450], [370, 470], [345, 475]]}, {""poligono_xy"": [[45, 10], [65, 5], [80, 15], [70, 30], [50, 30]]}, {""poligono_xy"": [[100, 850], [125, 840], [145, 860], [130, 880], [105, 880]]}, {""poligono_xy"": [[430, 80], [450, 70], [470, 90], [460, 105], [435, 100]]}, {""poligono_xy"": [[580, 20], [600, 15], [615, 25], [605, 40], [585, 35]]}, {""poligono_xy"": [[650, 100], [670, 90], [690, 105], [680, 120], [660, 115]]}, {""poligono_xy"": [[700, 450], [720, 435], [740, 455], [735, 475], [710, 470]]}, {""poligono_xy"": [[800, 850], [820, 840], [840, 855], [830, 875], [810, 870]]}, {""poligono_xy"": [[870, 880], [875, 920], [885, 920], [890, 880]]}, {""poligono_xy"": [[300, 280], [320, 270], [335, 285], [325, 300], [305, 295]]}, {""poligono_xy"": [[200, 600], [215, 590], [230, 600], [220, 620], [200, 615]]}, {""poligono_xy"": [[50, 450], [70, 440], [85, 455], [75, 475], [55, 470]]}, {""poligono_xy"": [[780, 620], [790, 660], [800, 660], [810, 620]]}, {""poligono_xy"": [[150, 200], [160, 190], [175, 205], [170, 215], [155, 210]]}]","Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes focos. A qualidade da imagem é razoável, mas alguns detalhes podem estar perdidos devido à profundidade de campo limitada."
2022_03_21_11_05_34_22.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_34_22.bmp,[],"Imagem microscópica em escala de cinza mostrando células esféricas, possivelmente leveduras, em diferentes planos focais. A imagem apresenta um fundo relativamente uniforme e as células exibem variabilidade de tamanho."
2022_03_21_11_05_39_25.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_39_25.bmp,[],"Imagem em escala de cinza de células, possivelmente hemácias, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_05_40_91.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_40_91.bmp,[],"Imagem microscópica em tons de cinza mostrando células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_05_42_59.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_42_59.bmp,[],"Imagem microscópica em escala de cinza mostrando uma variedade de células, possivelmente leveduras e bactérias, com diferentes morfologias e tamanhos. A imagem está ligeiramente desfocada."
2022_03_21_11_05_44_27.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_44_27.bmp,[],"Imagem em escala de cinza de células, possivelmente células sanguíneas, com diferentes níveis de foco. A imagem apresenta vários artefatos e detritos."
2022_03_21_11_05_45_94.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_45_94.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_05_47_61.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_47_61.bmp,[],"Imagem microscópica em escala de cinza mostrando células de levedura, possivelmente Saccharomyces cerevisiae, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células exibem uma morfologia variada, com algumas aparentando ser elípticas ou circulares, enquanto outras parecem ser alongadas. A qualidade da imagem é razoável, mas a falta de foco perfeito dificulta a delineação precisa de todas as células."
2022_03_21_11_05_49_29.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_49_29.bmp,"[{""poligono_xy"": [[42, 302], [54, 290], [70, 284], [82, 288], [88, 302], [78, 318], [62, 324], [48, 316]]}, {""poligono_xy"": [[92, 72], [108, 62], [128, 58], [142, 68], [146, 84], [132, 98], [110, 100], [98, 88]]}, {""poligono_xy"": [[196, 14], [208, 4], [224, 0], [240, 6], [244, 22], [230, 34], [208, 36], [194, 24]]}, {""poligono_xy"": [[224, 84], [240, 76], [258, 78], [270, 90], [270, 108], [254, 122], [234, 120], [222, 104]]}, {""poligono_xy"": [[368, 216], [378, 208], [394, 208], [404, 218], [402, 230], [388, 238], [374, 234], [366, 224]]}, {""poligono_xy"": [[88, 156], [108, 150], [128, 150], [144, 160], [142, 178], [122, 190], [100, 188], [86, 174]]}, {""poligono_xy"": [[54, 52], [70, 42], [90, 42], [104, 54], [100, 72], [82, 84], [64, 80], [52, 66]]}, {""poligono_xy"": [[472, 332], [492, 324], [512, 328], [528, 342], [522, 360], [502, 372], [480, 366], [466, 350]]}, {""poligono_xy"": [[758, 72], [774, 64], [792, 68], [804, 80], [796, 94], [778, 100], [762, 94], [752, 82]]}, {""poligono_xy"": [[874, 356], [890, 346], [912, 350], [924, 364], [918, 382], [898, 392], [882, 384], [870, 368]]}, {""poligono_xy"": [[40, 8], [56, 0], [78, 4], [88, 18], [80, 34], [60, 40], [42, 30], [32, 18]]}, {""poligono_xy"": [[714, 454], [734, 446], [756, 452], [770, 468], [764, 486], [742, 496], [722, 488], [708, 472]]}]","Imagem microscópica em tons de cinza mostrando diversas células circulares, possivelmente leveduras, em diferentes níveis de foco. Há também uma estrutura amorfa mais escura, possivelmente um artefato ou debris."
2022_03_21_11_05_50_96.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_50_96.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente glóbulos vermelhos, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_05_52_63.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_52_63.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras e bactérias, com diferentes morfologias e tamanhos. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_05_54_30.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_54_30.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células circulares, possivelmente leveduras ou algum tipo de célula eucariótica em suspensão. A imagem apresenta um fundo relativamente uniforme e as células estão dispersas, com algumas apresentando um anel mais claro ao redor. A qualidade da imagem é razoável, porém com algumas áreas ligeiramente desfocadas."
2022_03_21_11_05_55_98.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_55_98.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente hemácias, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_05_57_65.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_57_65.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_05_59_33.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_05_59_33.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente células sanguíneas, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_06_07_70.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_07_70.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células circulares, possivelmente leveduras ou algum tipo de organismo unicelular. A imagem apresenta um fundo uniforme e as células estão dispersas, com diferentes níveis de foco."
2022_03_21_11_06_09_37.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_09_37.bmp,[],"Imagem microscópica em escala de cinza mostrando células circulares, possivelmente em suspensão. A imagem apresenta um fundo relativamente uniforme e as células variam ligeiramente em tamanho e contraste. A qualidade da imagem é razoável, com alguma granulação visível."
2022_03_21_11_06_11_04.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_11_04.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras, em diferentes estágios de brotamento. A qualidade da imagem é razoável, mas ligeiramente fora de foco."
2022_03_21_11_06_12_72.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_12_72.bmp,[],"Imagem microscópica em escala de cinza mostrando células circulares, possivelmente leveduras ou células sanguíneas, com diferentes graus de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_06_16_07.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_16_07.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras, com diferentes focos. A imagem apresenta alguns artefatos e ruído."
2022_03_21_11_06_17_74.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_17_74.bmp,"[{""poligono_xy"": [[77, 70], [92, 58], [111, 62], [115, 81], [101, 95], [82, 92]]}, {""poligono_xy"": [[168, 371], [181, 363], [194, 372], [195, 388], [180, 397], [167, 389]]}, {""poligono_xy"": [[249, 119], [265, 109], [284, 115], [290, 131], [275, 143], [256, 138]]}, {""poligono_xy"": [[326, 351], [339, 339], [355, 343], [362, 359], [350, 372], [335, 366]]}, {""poligono_xy"": [[383, 221], [396, 211], [414, 219], [420, 235], [405, 248], [388, 240]]}, {""poligono_xy"": [[449, 537], [464, 528], [482, 538], [487, 555], [473, 568], [453, 558]]}, {""poligono_xy"": [[507, 87], [521, 77], [541, 84], [547, 101], [530, 113], [511, 106]]}, {""poligono_xy"": [[577, 307], [589, 299], [606, 307], [612, 322], [600, 332], [582, 324]]}, {""poligono_xy"": [[637, 713], [647, 705], [661, 710], [667, 723], [658, 732], [644, 728]]}, {""poligono_xy"": [[710, 574], [725, 561], [745, 572], [752, 591], [738, 605], [719, 594]]}, {""poligono_xy"": [[770, 150], [785, 140], [804, 148], [811, 167], [796, 179], [777, 170]]}, {""poligono_xy"": [[853, 654], [867, 640], [888, 652], [895, 671], [880, 686], [860, 675]]}]","Imagem microscópica em escala de cinza mostrando células circulares, possivelmente leveduras ou algum tipo de célula eucariótica, em um meio líquido. A imagem possui um fundo relativamente uniforme e as células apresentam diferentes graus de foco."
2022_03_21_11_06_19_41.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_19_41.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser circulares ou ovais."
2022_03_21_11_06_21_09.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_21_09.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ter formatos principalmente circulares ou ovais."
2022_03_21_11_06_22_76.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_22_76.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou algum outro tipo de microorganismo unicelular. A imagem está ligeiramente desfocada e a qualidade não é ideal para análises detalhadas, mas várias células individuais são visíveis."
2022_03_21_11_06_24_43.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_24_43.bmp,[],"Imagem em escala de cinza de células, possivelmente através de microscopia. A imagem apresenta várias células circulares de tamanhos variados, algumas com possíveis inclusões internas. A qualidade da imagem é razoável, com algum nível de ruído de fundo."
2022_03_21_11_06_26_11.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_26_11.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, com algum ruído de fundo presente."
2022_03_21_11_06_27_78.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_27_78.bmp,"[{""poligono_xy"": [[92, 82], [112, 72], [130, 80], [125, 100], [105, 105], [85, 95]]}, {""poligono_xy"": [[70, 130], [85, 115], [95, 125], [90, 140], [75, 150], [60, 140]]}, {""poligono_xy"": [[355, 125], [375, 115], [390, 125], [385, 140], [365, 145], [350, 135]]}, {""poligono_xy"": [[165, 180], [180, 170], [195, 180], [190, 200], [175, 205], [160, 195]]}, {""poligono_xy"": [[285, 235], [305, 230], [320, 240], [315, 255], [295, 260], [280, 250]]}, {""poligono_xy"": [[500, 285], [520, 275], [540, 285], [535, 305], [515, 310], [500, 300]]}, {""poligono_xy"": [[800, 280], [820, 270], [835, 280], [830, 300], [810, 305], [795, 295]]}, {""poligono_xy"": [[850, 325], [870, 315], [885, 325], [880, 345], [860, 350], [845, 340]]}, {""poligono_xy"": [[65, 360], [80, 350], [95, 360], [90, 380], [75, 385], [60, 375]]}, {""poligono_xy"": [[705, 380], [725, 370], [740, 380], [735, 400], [715, 405], [700, 395]]}, {""poligono_xy"": [[885, 530], [905, 520], [920, 530], [915, 550], [895, 555], [880, 545]]}, {""poligono_xy"": [[85, 585], [100, 575], [115, 585], [110, 605], [95, 610], [80, 600]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras ou células em suspensão, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_06_31_13.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_31_13.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente hemácias, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem estar dispersas."
2022_03_21_11_06_32_81.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_32_81.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_06_34_47.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_34_47.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem estar suspensas em um meio líquido."
2022_03_21_11_06_36_15.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_36_15.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou células sanguíneas, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_06_37_82.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_37_82.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser circulares ou ovais."
2022_03_21_11_06_39_50.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_39_50.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_06_41_17.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_41_17.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_06_44_52.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_44_52.bmp,"[{""poligono_xy"": [[42, 78], [58, 66], [76, 68], [86, 84], [72, 98], [50, 94]]}, {""poligono_xy"": [[118, 114], [140, 104], [160, 112], [166, 134], [150, 146], [122, 140]]}, {""poligono_xy"": [[38, 296], [60, 272], [88, 286], [94, 314], [72, 332], [46, 320]]}, {""poligono_xy"": [[36, 518], [50, 508], [62, 516], [66, 530], [56, 538], [42, 532]]}, {""poligono_xy"": [[280, 36], [304, 30], [322, 40], [326, 58], [310, 70], [288, 62]]}, {""poligono_xy"": [[372, 80], [394, 64], [418, 72], [426, 94], [404, 108], [380, 98]]}, {""poligono_xy"": [[392, 370], [406, 356], [422, 362], [426, 378], [418, 388], [400, 382]]}, {""poligono_xy"": [[768, 70], [782, 52], [802, 60], [808, 80], [790, 94], [770, 88]]}, {""poligono_xy"": [[872, 88], [890, 72], [914, 86], [920, 108], [900, 122], [878, 108]]}, {""poligono_xy"": [[804, 878], [818, 868], [836, 880], [844, 896], [832, 908], [812, 898]]}, {""poligono_xy"": [[894, 910], [908, 900], [924, 908], [930, 926], [920, 942], [896, 932]]}]","Imagem microscópica em tons de cinza mostrando células em suspensão, possivelmente leveduras ou células similares, com diferentes graus de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_06_46_20.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_46_20.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes morfologias e tamanhos. A imagem apresenta um fundo relativamente uniforme e as células estão dispersas. A qualidade da imagem é razoável, permitindo a visualização das células, embora algumas estejam fora de foco."
2022_03_21_11_06_47_86.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_47_86.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células de formato aproximadamente oval, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta alguns artefatos e ruído."
2022_03_21_11_06_49_54.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_49_54.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes focos e tamanhos. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_06_51_22.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_51_22.bmp,[],"Imagem microscópica em escala de cinza mostrando células esféricas, possivelmente leveduras, em diferentes planos focais. A imagem apresenta um fundo relativamente uniforme e as células exibem um contraste moderado."
2022_03_21_11_06_52_88.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_52_88.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, permitindo a visualização das células, mas com algumas áreas fora de foco."
2022_03_21_11_06_54_56.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_54_56.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente hemácias, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_06_57_91.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_57_91.bmp,[],"Imagem microscópica em escala de cinza mostrando células de formato principalmente circular, possivelmente leveduras ou algum tipo de organismo unicelular. A qualidade da imagem é razoável, com algum ruído de fundo presente."
2022_03_21_11_06_59_58.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_06_59_58.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente leveduras ou bactérias, em diferentes níveis de foco. A qualidade da imagem é razoável, com algum ruído de fundo."
2022_03_21_11_07_01_25.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\val\2022_03_21_11_07_01_25.bmp,[],"Imagem microscópica em tons de cinza mostrando várias células, possivelmente leveduras ou organismos unicelulares similares, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
